67,70,34,2.0,6.1,0
11,65,91,2.6,6.1,0
134,52,23,3.2,6.1,0
253,85,124,3.8,6.1,0
162,222,79,4.4,6.1,0
224,106,217,5.0,6.1,0
81,75,83,5.6,6.1,0
97,68,100,6.2,6.1,0
170,122,135,6.8,6.1,0
93,188,103,7.4,6.1,0
166,195,191,8.0,6.1,0
104,68,100,8.6,6.1,0
211,105,47,9.2,6.1,0
18,75,121,9.8,6.1,0
90,222,137,10.4,6.1,0
2,2,45,11.0,6.1,0
94,66,22,2.0,7.1,0
207,116,146,2.6,7.1,0
62,114,225,3.2,7.1,0
74,195,19,3.8,7.1,0
22,32,34,4.4,7.1,0
153,68,53,5.0,7.1,0
51,234,189,5.6,7.1,0
72,102,196,6.2,7.1,0
112,249,100,6.8,7.1,0
202,198,227,7.4,7.1,0
223,49,49,8.0,7.1,0
245,210,138,8.6,7.1,0
110,162,14,9.2,7.1,0
157,253,75,9.8,7.1,0
20,31,112,10.4,7.1,0
115,83,97,11.0,7.1,0
200,119,11,2.0,8.1,0
5,218,180,2.6,8.1,0
83,61,161,3.2,8.1,0
123,99,71,3.8,8.1,0
50,172,143,4.4,8.1,0
226,74,229,5.0,8.1,0
116,155,183,5.6,8.1,0
31,4,194,6.2,8.1,0
40,220,21,6.8,8.1,0
1,64,226,7.4,8.1,0
244,67,63,8.0,8.1,0
116,82,216,8.6,8.1,0
171,126,3,9.2,8.1,0
67,233,83,9.8,8.1,0
177,109,64,10.4,8.1,0
148,126,45,11.0,8.1,0
151,79,178,2.0,9.1,0
228,62,125,2.6,9.1,0
250,1,230,3.2,9.1,0
140,158,13,3.8,9.1,0
174,252,150,4.4,9.1,0
195,140,50,5.0,9.1,0
113,216,10,5.6,9.1,0
17,216,165,6.2,9.1,0
189,150,166,6.8,9.1,0
71,115,174,7.4,9.1,0
216,213,128,8.0,9.1,0
4,118,21,8.6,9.1,0
211,109,164,9.2,9.1,0
3,69,201,9.8,9.1,0
135,142,4,10.4,9.1,0
236,245,5,11.0,9.1,0
219,158,251,2.0,10.1,0
204,199,75,2.6,10.1,0
28,96,226,3.2,10.1,0
176,95,201,3.8,10.1,0
224,166,21,4.4,10.1,0
212,223,101,5.0,10.1,0
40,7,232,5.6,10.1,0
203,195,90,6.2,10.1,0
16,169,217,6.8,10.1,0
54,148,238,7.4,10.1,0
197,138,105,8.0,10.1,0
36,46,71,8.6,10.1,0
64,243,147,9.2,10.1,0
53,99,27,9.8,10.1,0
141,236,99,10.4,10.1,0
203,238,59,11.0,10.1,0
67,70,34,-0.423253643769,-5.65278017228,1
11,65,91,-1.15946997494,-5.29589336154,1
134,52,23,-1.7571455697,-4.8282527332,1
253,85,124,-2.19976085613,-4.29244291152,1
162,222,79,-2.4883450903,-3.72602167293,1
224,106,217,-2.63517566232,-3.15765049057,1
81,75,83,-2.65791380987,-2.60671347345,1
97,68,100,-2.5754686731,-2.0848121278,1
170,122,135,15.846914679,-1.59781336721,1
93,188,103,15.0213251207,-1.14773075207,1
166,195,191,14.3409944997,-0.73418296075,1
104,68,100,13.7909557493,-0.355419329278,1
211,105,47,13.3566356783,-0.00899486060175,1
18,75,121,13.0245191631,0.307808170013,1
90,222,137,12.7824262181,0.597729924907,1
2,2,45,12.6195690495,0.863393406544,1
94,66,22,-0.0219534696993,-4.72842779774,1
207,116,146,-0.565779094611,-4.47487981467,1
62,114,225,-1.024,-4.132,1
74,195,19,-1.38073927498,-3.72404455666,1
22,32,34,-1.62990418198,-3.27498219546,1
153,68,53,-1.77317152127,-2.80576334986,1
51,234,189,-1.81741878188,-2.33302171174,1
72,102,196,-1.77236606596,-1.8689118242,1
112,249,100,15.10311732,-1.42162040737,1
202,198,227,14.4581850541,-0.996153444397,1
223,49,49,13.9193412927,-0.595143680545,1
245,210,138,13.479701413,-0.219552119566,1
110,162,14,13.1313563054,0.130777458633,1
157,253,75,12.8661354522,0.456706520162,1
20,31,112,12.6760736114,0.759509225471,1
115,83,97,12.553673804,1.04067216456,1
200,119,11,0.266549226749,-3.77413779677,1
5,218,180,-0.129451690837,-3.5854650514,1
83,61,161,-0.469410548637,-3.32521011735,1
123,99,71,-0.740436897711,-3.00785455333,1
50,172,143,-0.935156929004,-2.64877204814,1
226,74,229,-1.05115465386,-2.26260234473,1
116,155,183,-1.08992625383,-1.86217279103,1
31,4,194,-1.05569132589,-1.4579779966,1
40,220,21,14.4206082114,-1.05809934174,1
1,64,226,13.9283017596,-0.668405304546,1
244,67,63,13.5135779034,-0.29289080844,1
116,82,216,13.174133231,0.0659454788201,1
171,126,3,12.9062392463,0.406745806953,1
67,233,83,12.7053622428,0.728988384052,1
177,109,64,12.5666049478,1.03274100349,1
148,126,45,12.4850064853,1.31847038372,1
151,79,178,0.483592075419,-2.80380220796,1
228,62,125,0.203414574079,-2.65824724592,1
250,1,230,-0.0382888926161,-2.45480354865,1
140,158,13,-0.231475942189,-2.20253076649,1
174,252,150,-0.369320875889,-1.91152025757,1
195,140,50,-0.448129529117,-1.59195420089,1
113,216,10,-0.466941521226,-1.25336759601,1
17,216,165,-0.426963876356,-0.904166621037,1
189,150,166,13.8080164793,-0.551391116256,1
71,115,174,13.4424738933,-0.200670600489,1
216,213,128,13.13419105,0.143688946051,1
4,118,21,12.883270661,0.478544951539,1
211,109,164,12.6884452367,0.801728755021,1
3,69,201,12.547514505,1.11185597627,1
135,142,4,12.4576914194,1.40815350353,1
236,245,5,12.4158641811,1.69031078563,1
219,158,251,0.652641863452,-1.82411950845,1
204,199,75,0.465117656094,-1.70856796473,1
28,96,226,0.30505605652,-1.54556995446,1
176,95,201,0.180237040606,-1.34103649666,1
224,166,21,0.0964922304307,-1.10177757667,1
212,223,101,0.057648993619,-0.834951601618,1
40,7,232,0.0656613239514,-0.547586365876,1
203,195,90,0.120868242648,-0.246214625493,1
16,169,217,13.2642747679,0.0633628603437,1
54,148,238,13.003547475,0.376197028691,1
197,138,105,12.7856527318,0.688216294214,1
36,46,71,12.6118502472,0.996185977422,1
64,243,147,12.4822407493,1.29762708132,1
53,99,27,12.3960530065,1.59071514534,1
141,236,99,12.3518908939,1.87417409011,1
203,238,59,12.3479364986,2.1471746581,1
67,70,34,2.0,6.1,2
11,65,91,2.6,6.1,2
134,52,23,3.2,6.1,2
253,85,124,3.8,6.1,2
162,222,79,4.4,6.1,2
224,106,217,5.0,6.1,2
81,75,83,5.6,6.1,2
97,68,100,6.2,6.1,2
170,122,135,13.1902061804,0.662719302622,2
93,188,103,12.894351689,0.874979276109,2
166,195,191,12.7030674008,1.03113846806,2
104,68,100,-326.559568348,3896.84577324,2
211,105,47,4559876.83952,-3570429.32869,2
18,75,121,1076513514.28,-3510242318.3,2
90,222,137,-6111358.8339,-170810175.094,2
2,2,45,-99580629.5243,90475586.1227,2
94,66,22,2.0,7.1,2
207,116,146,2.6,7.1,2
62,114,225,3.2,7.1,2
74,195,19,3.8,7.1,2
22,32,34,4.4,7.1,2
153,68,53,5.0,7.1,2
51,234,189,5.6,7.1,2
72,102,196,6.2,7.1,2
112,249,100,12.9268913556,0.811874661404,2
202,198,227,1612590898.87,2658376337.7,2
223,49,49,-292425578.245,2423449689.94,2
245,210,138,3.60234604328e+12,-1.82655852872e+12,2
110,162,14,-2.6886872505e+18,-1.22462358707e+19,2
157,253,75,-5.01385802816e+14,-6.38980436618e+14,2
20,31,112,-2.92663019111e+12,494659834429.0,2
115,83,97,-1.78565628005e+18,1.09521073018e+18,2
200,119,11,2.0,8.1,2
5,218,180,2.6,8.1,2
83,61,161,3.2,8.1,2
123,99,71,3.8,8.1,2
50,172,143,4.4,8.1,2
226,74,229,5.0,8.1,2
116,155,183,5.6,8.1,2
31,4,194,6.2,8.1,2
40,220,21,-1612590873.41,-2658376335.75,2
1,64,226,296641168.193,-2425125819.2,2
244,67,63,320241346.37,-689899078.571,2
116,82,216,636253768.332,-1285349654.99,2
171,126,3,10169721494.3,-13764818412.1,2
67,233,83,2.35336737948e+12,-2.45401087965e+12,2
177,109,64,1.78565623633e+18,-1.09521069894e+18,2
148,126,45,12.4850064853,1.31847038372,2
151,79,178,2.0,9.1,2
228,62,125,2.6,9.1,2
250,1,230,3.2,9.1,2
140,158,13,3.8,9.1,2
174,252,150,4.4,9.1,2
195,140,50,5.0,9.1,2
113,216,10,5.6,9.1,2
17,216,165,6.2,9.1,2
189,150,166,-4215212.97329,1672236.86003,2
71,115,174,-3.60266628418e+12,1.82724842689e+12,2
216,213,128,2.68868724969e+18,1.2246235872e+19,2
4,118,21,5.0137559839e+14,6.38994212343e+14,2
211,109,164,573197401703.0,1.95934363686e+12,2
3,69,201,-482534410.603,4379974514.67,2
135,142,4,1807.2746804,-5314.54403764,2
236,245,5,7477270.11449,37577803.5632,2
219,158,251,152.664972885,-82.7390550055,2
204,199,75,-148.064972885,102.939055005,2
28,96,226,3.2,10.1,2
176,95,201,3.8,10.1,2
224,166,21,4.4,10.1,2
212,223,101,5.0,10.1,2
40,7,232,5.6,10.1,2
203,195,90,6.2,10.1,2
16,169,217,175882900.422,-1788022.1087,2
54,148,238,-1041696818.5,3499187133.57,2
197,138,105,171059956.335,86763728.0364,2
36,46,71,44198623866.5,-35616025545.4,2
64,243,147,12.4822407493,1.29762708132,2
53,99,27,-7477494.80538,-37576925.9524,2
141,236,99,-1532.56386758,4441.85100596,2
203,238,59,12.5082375105,1.2013986878,2
67,70,34,-0.423253643769,-5.65278017228,3
11,65,91,-1.15946997494,-5.29589336154,3
134,52,23,-1.7571455697,-4.8282527332,3
253,85,124,-2.19976085613,-4.29244291152,3
162,222,79,-2.4883450903,-3.72602167293,3
224,106,217,-2.63517566232,-3.15765049057,3
81,75,83,-2.65791380987,-2.60671347345,3
97,68,100,-2.5754686731,-2.0848121278,3
170,122,135,12.5115565285,1.24016681345,3
93,188,103,-1854216054.14,3595906259.6,3
166,195,191,12.4948841341,1.25551376662,3
104,68,100,-325.554101458,3884.88797092,3
211,105,47,4559867.39132,-3570421.93064,3
18,75,121,1076513510.76,-3510242306.82,3
90,222,137,-6111358.40483,-170810163.102,3
2,2,45,-99580620.6427,90475578.0531,3
94,66,22,-0.0219534696993,-4.72842779774,3
207,116,146,-0.565779094611,-4.47487981467,3
62,114,225,-1.024,-4.132,3
74,195,19,-1.38073927498,-3.72404455666,3
22,32,34,-1.62990418198,-3.27498219546,3
153,68,53,-1.77317152127,-2.80576334986,3
51,234,189,-1.81741878188,-2.33302171174,3
72,102,196,-1.77236606596,-1.8689118242,3
112,249,100,1854216079.14,-3595906257.09,3
202,198,227,1612590892.65,2658376327.44,3
223,49,49,-292425576.808,2423449678.03,3
245,210,138,3.60234604327e+12,-1.82655852872e+12,3
110,162,14,-2.6886872505e+18,-1.22462358707e+19,3
157,253,75,-5.01385802816e+14,-6.38980436618e+14,3
20,31,112,-2.9266301911e+12,494659834427.0,3
115,83,97,-1.78565628005e+18,1.09521073018e+18,3
200,119,11,0.266549226749,-3.77413779677,3
5,218,180,-0.129451690837,-3.5854650514,3
83,61,161,-0.469410548637,-3.32521011735,3
123,99,71,-0.740436897711,-3.00785455333,3
50,172,143,-0.935156929004,-2.64877204814,3
226,74,229,-1.05115465386,-2.26260234473,3
116,155,183,-1.08992625383,-1.86217279103,3
31,4,194,-1.05569132589,-1.4579779966,3
40,220,21,-1612590867.18,-2658376325.49,3
1,64,226,296641166.736,-2425125807.28,3
244,67,63,320241341.318,-689899067.687,3
116,82,216,636253763.008,-1285349644.24,3
171,126,3,10169721487.2,-13764818402.4,3
67,233,83,2.35336737947e+12,-2.45401087964e+12,3
177,109,64,1.78565623633e+18,-1.09521069894e+18,3
148,126,45,12.4850064853,1.31847038372,3
151,79,178,0.483592075419,-2.80380220796,3
228,62,125,0.203414574079,-2.65824724592,3
250,1,230,-0.0382888926161,-2.45480354865,3
140,158,13,-0.231475942189,-2.20253076649,3
174,252,150,-0.369320875889,-1.91152025757,3
195,140,50,-0.448129529117,-1.59195420089,3
113,216,10,-0.466941521226,-1.25336759601,3
17,216,165,-0.426963876356,-0.904166621037,3
189,150,166,-4215201.81897,1672232.43495,3
71,115,174,-3.60266628416e+12,1.82724842688e+12,3
216,213,128,2.68868724969e+18,1.2246235872e+19,3
4,118,21,5.0137559839e+14,6.38994212343e+14,3
211,109,164,573197401699.0,1.95934363685e+12,3
3,69,201,-482534409.289,4379974502.75,3
135,142,4,1803.43852628,-5303.18205141,3
236,245,5,7477267.77263,37577791.794,3
219,158,251,142.963178208,-76.9255871323,3
204,199,75,-138.151911764,96.176568835,3
28,96,226,0.30505605652,-1.54556995446,3
176,95,201,0.180237040606,-1.34103649666,3
224,166,21,0.0964922304307,-1.10177757667,3
212,223,101,0.057648993619,-0.834951601618,3
40,7,232,0.0656613239514,-0.547586365876,3
203,195,90,0.120868242648,-0.246214625493,3
16,169,217,175882888.423,-1788021.98672,3
54,148,238,-1041696815.08,3499187122.07,3
197,138,105,171059945.633,86763722.6082,3
36,46,71,44198623857.2,-35616025537.9,3
64,243,147,12.4822407493,1.29762708132,3
53,99,27,-7477492.4634,-37576914.1832,3
141,236,99,-1528.64667869,4430.50835939,3
203,238,59,12.5082375105,1.2013986878,3
67,70,34,2.0,6.1,4
11,65,91,2.6,6.1,4
134,52,23,3.2,6.1,4
253,85,124,3.8,6.1,4
162,222,79,4.4,6.1,4
224,106,217,5.0,6.1,4
81,75,83,5.6,6.1,4
97,68,100,6.2,6.1,4
170,122,135,12.5115565285,1.24016681345,4
93,188,103,-1854216048.64,3595906248.93,4
166,195,191,12.4948841341,1.25551376662,4
104,68,100,-324.548634568,3872.9301686,4
211,105,47,4559857.94313,-3570414.53259,4
18,75,121,1076513507.24,-3510242295.35,4
90,222,137,-6111357.97576,-170810151.11,4
2,2,45,-99580611.7611,90475569.9836,4
94,66,22,2.0,7.1,4
207,116,146,2.6,7.1,4
62,114,225,3.2,7.1,4
74,195,19,3.8,7.1,4
22,32,34,4.4,7.1,4
153,68,53,5.0,7.1,4
51,234,189,5.6,7.1,4
72,102,196,6.2,7.1,4
112,249,100,1854216073.64,-3595906246.43,4
202,198,227,1612590886.42,2658376317.18,4
223,49,49,-292425575.37,2423449666.12,4
245,210,138,3.60234604326e+12,-1.82655852871e+12,4
110,162,14,-2.6886872505e+18,-1.22462358707e+19,4
157,253,75,-5.01385802816e+14,-6.38980436618e+14,4
20,31,112,-2.92663019109e+12,494659834425.0,4
115,83,97,-1.78565628005e+18,1.09521073018e+18,4
200,119,11,2.0,8.1,4
5,218,180,2.6,8.1,4
83,61,161,3.2,8.1,4
123,99,71,3.8,8.1,4
50,172,143,4.4,8.1,4
226,74,229,5.0,8.1,4
116,155,183,5.6,8.1,4
31,4,194,6.2,8.1,4
40,220,21,-1612590860.96,-2658376315.23,4
1,64,226,296641165.279,-2425125795.37,4
244,67,63,320241336.265,-689899056.802,4
116,82,216,636253757.685,-1285349633.48,4
171,126,3,10169721480.1,-13764818392.8,4
67,233,83,2.35336737947e+12,-2.45401087963e+12,4
177,109,64,1.78565623633e+18,-1.09521069894e+18,4
148,126,45,12.4850064853,1.31847038372,4
151,79,178,2.0,9.1,4
228,62,125,2.6,9.1,4
250,1,230,3.2,9.1,4
140,158,13,3.8,9.1,4
174,252,150,4.4,9.1,4
195,140,50,5.0,9.1,4
113,216,10,5.6,9.1,4
17,216,165,6.2,9.1,4
189,150,166,-4215190.66466,1672228.00988,4
71,115,174,-3.60266628415e+12,1.82724842688e+12,4
216,213,128,2.68868724969e+18,1.2246235872e+19,4
4,118,21,5.0137559839e+14,6.38994212343e+14,4
211,109,164,573197401696.0,1.95934363684e+12,4
3,69,201,-482534407.974,4379974490.82,4
135,142,4,1799.60237757,-5291.82008122,4
236,245,5,7477265.43077,37577780.0247,4
219,158,251,133.303097041,-71.1371146504,4
204,199,75,-128.238850643,89.4140826646,4
28,96,226,3.2,10.1,4
176,95,201,3.8,10.1,4
224,166,21,4.4,10.1,4
212,223,101,5.0,10.1,4
40,7,232,5.6,10.1,4
203,195,90,6.2,10.1,4
16,169,217,175882876.424,-1788021.86473,4
54,148,238,-1041696811.65,3499187110.57,4
197,138,105,171059934.931,86763717.1799,4
36,46,71,44198623847.9,-35616025530.3,4
64,243,147,12.4822407493,1.29762708132,4
53,99,27,-7477490.12142,-37576902.4139,4
141,236,99,-1524.72948979,4419.16571282,4
203,238,59,12.5082375105,1.2013986878,4
67,70,34,-0.423253643769,-5.65278017228,5
11,65,91,-1.15946997494,-5.29589336154,5
134,52,23,-1.7571455697,-4.8282527332,5
253,85,124,-2.19976085613,-4.29244291152,5
162,222,79,-2.4883450903,-3.72602167293,5
224,106,217,-2.63517566232,-3.15765049057,5
81,75,83,-2.65791380987,-2.60671347345,5
97,68,100,-2.5754686731,-2.0848121278,5
170,122,135,12.5115565285,1.24016681345,5
93,188,103,-1854216043.14,3595906238.27,5
166,195,191,12.4948841341,1.25551376662,5
104,68,100,-323.543167678,3860.97236628,5
211,105,47,4559848.49493,-3570407.13453,5
18,75,121,1076513503.73,-3510242283.88,5
90,222,137,-6111357.5467,-170810139.117,5
2,2,45,-99580602.8795,90475561.9141,5
94,66,22,-0.0219534696993,-4.72842779774,5
207,116,146,-0.565779094611,-4.47487981467,5
62,114,225,-1.024,-4.132,5
74,195,19,-1.38073927498,-3.72404455666,5
22,32,34,-1.62990418198,-3.27498219546,5
153,68,53,-1.77317152127,-2.80576334986,5
51,234,189,-1.81741878188,-2.33302171174,5
72,102,196,-1.77236606596,-1.8689118242,5
112,249,100,1854216068.14,-3595906235.76,5
202,198,227,1612590880.2,2658376306.92,5
223,49,49,-292425573.932,2423449654.2,5
245,210,138,3.60234604325e+12,-1.82655852871e+12,5
110,162,14,-2.6886872505e+18,-1.22462358707e+19,5
157,253,75,-5.01385802816e+14,-6.38980436618e+14,5
20,31,112,-2.92663019107e+12,494659834423.0,5
115,83,97,-1.78565628005e+18,1.09521073018e+18,5
200,119,11,0.266549226749,-3.77413779677,5
5,218,180,-0.129451690837,-3.5854650514,5
83,61,161,-0.469410548637,-3.32521011735,5
123,99,71,-0.740436897711,-3.00785455333,5
50,172,143,-0.935156929004,-2.64877204814,5
226,74,229,-1.05115465386,-2.26260234473,5
116,155,183,-1.08992625383,-1.86217279103,5
31,4,194,-1.05569132589,-1.4579779966,5
40,220,21,-1612590854.73,-2658376304.97,5
1,64,226,296641163.822,-2425125783.46,5
244,67,63,320241331.213,-689899045.918,5
116,82,216,636253752.361,-1285349622.73,5
171,126,3,10169721472.9,-13764818383.1,5
67,233,83,2.35336737946e+12,-2.45401087962e+12,5
177,109,64,1.78565623633e+18,-1.09521069894e+18,5
148,126,45,12.4850064853,1.31847038372,5
151,79,178,0.483592075419,-2.80380220796,5
228,62,125,0.203414574079,-2.65824724592,5
250,1,230,-0.0382888926161,-2.45480354865,5
140,158,13,-0.231475942189,-2.20253076649,5
